Time,Depth
1146800,37
1146820,45
1146840,51
1146860,55
1146880,56
1146920,55
1146940,51
1146960,44
1146980,34
1147000,25
1147020,16
1147040,8
1147060,4
1147080,2
1147100,1
1147200,2
1147220,7
1147240,12
1147260,19
1147280,26
1147300,35
1147320,44
1147340,50
1147360,54
1147380,55
1147440,52
1147460,46
1147480,37
1147500,29
1147520,20
1147540,13
1147560,6
1147580,3
1147600,2
1147640,1
1147720,6
1147740,11
1147760,17
1147780,24
1147800,32
1147820,41
1147840,49
1147860,54
1147880,56
1147900,57
1147940,55
1147960,50
1147980,44
1148000,35
1148020,27
1148040,18
1148060,11
1148080,6
1148100,4
1148120,2
1148220,4
1148240,8
1148260,13
1148280,20
1148300,28
1148320,36
1148340,45
1148360,52
1148380,55
1148400,56
1148420,57
1148440,56
1148460,53
1148480,47
1148500,40
1148520,31
1148540,23
1148560,15
1148580,9
1148600,6
1148620,3
1148640,2
1148740,6
1148760,11
1148780,16
1148800,23
1148820,31
1148840,40
1148860,48
1148880,54
1148900,57
1148960,56
1148980,52
1149000,45
1149020,37
1149040,28
1149060,20
1149080,12
1149100,6
1149120,3
1149140,2
1149240,1
1149260,6
1149280,10
1149300,16
1149320,23
1149340,31
1149360,40
1149380,48
1149400,53
1149420,56
1149480,55
1149500,50
1149520,43
1149540,35
1149560,26
1149580,18
1149600,10
1149620,6
1149640,2
1149700,1
1149760,2
1149780,7
1149800,12
1149820,19
1149840,27
1149860,35
1149880,44
1149900,50
1149920,53
1149940,55
1149980,54
1150000,50
1150020,43
1150040,34
1150060,26
1150080,18
1150100,10
1150120,6
1150140,2
1150180,1
1150260,6
1150280,9
1150300,14
1150320,21
1150340,28
1150360,36
1150380,44
1150400,50
1150420,53
1150440,55
1150500,51
1150520,45
1150540,38
1150560,30
1150580,22
1150600,15
1150620,10
1150640,6
1150660,4
1150680,3
1150700,2
1150760,3
1150780,6
1150800,10
1150820,15
1150840,21
1150860,29
1150880,37
1150900,45
1150920,50
1150940,53
1150960,54
1151000,53
1151020,48
1151040,42
1151060,33
1151080,26
1151100,18
1151120,11
1151140,6
1151160,3
1151180,2
1151300,6
1151320,11
1151340,17
1151360,24
1151380,32
1151400,40
1151420,47
1151440,52
1151460,54
1151480,55
1151520,53
1151540,48
1151560,41
1151580,32
1151600,24
1151620,16
1151640,9
1151660,5
1151680,2
1151720,1
1151820,6
1151840,10
1151860,16
1151880,22
1151900,30
1151920,38
1151940,46
1151960,51
1151980,53
1152040,52
1152060,47
1152080,41
1152100,33
1152120,25
1152140,17
1152160,11
1152180,6
1152200,2
1152260,1
1152340,4
1152360,8
1152380,14
1152400,21
1152420,30
1152440,41
1152460,50
1152480,57
1152500,60
1152520,61
1152560,59
1152580,54
1152600,47
1152620,39
1152640,30
1152660,21
1152680,13
1152700,7
1152720,3
1152740,1
1153540,0
1162679,0
1162680,10
1162700,14
1162720,19
1162740,26
1162760,33
1162780,40
1162800,46
1162820,51
1162840,55
1162860,56
1162900,55
1162920,52
1162940,46
1162960,38
1162980,30
1163000,21
1163020,14
1163040,8
1163060,6
1163080,4
1163100,3
1163120,2
1163200,6
1163220,10
1163240,15
1163260,22
1163280,30
1163300,39
1163320,48
1163340,55
1163360,60
1163420,59
1163440,54
1163460,47
1163480,39
1163500,29
1163520,20
1163540,12
1163560,6
1163580,3
1163600,2
1163620,1
1163720,7
1163740,12
1163760,18
1163780,25
1163800,33
1163820,42
1163840,50
1163860,55
1163880,58
1163940,57
1163960,51
1163980,43
1164000,33
1164020,24
1164040,16
1164060,9
1164080,6
1164100,3
1164120,2
1164240,6
1164260,10
1164280,15
1164300,22
1164320,30
1164340,38
1164360,46
1164380,51
1164400,54
1164420,55
1164460,54
1164480,49
1164500,42
1164520,33
1164540,24
1164560,16
1164580,9
1164600,4
1164620,1
1164740,6
1164760,10
1164780,14
1164800,19
1164820,26
1164840,33
1164860,41
1164880,48
1164900,53
1164920,55
1164980,53
1165000,47
1165020,39
1165040,31
1165060,23
1165080,16
1165100,10
1165120,6
1165140,4
1165160,3
1165220,2
1165240,4
1165260,7
1165280,11
1165300,17
1165320,23
1165340,30
1165360,39
1165380,47
1165400,53
1165420,57
1165440,58
1165480,57
1165500,53
1165520,46
1165540,38
1165560,29
1165580,21
1165600,14
1165620,8
1165640,6
1165660,4
1165680,3
1165760,6
1165780,10
1165800,15
1165820,21
1165840,28
1165860,36
1165880,44
1165900,50
1165920,53
1165940,54
1166000,50
1166020,43
1166040,35
1166060,28
1166080,20
1166100,13
1166120,8
1166140,5
1166160,2
1166260,3
1166280,7
1166300,12
1166320,19
1166340,26
1166360,34
1166380,43
1166400,50
1166420,53
1166440,55
1166480,54
1166500,50
1166520,43
1166540,35
1166560,27
1166580,19
1166600,12
1166620,7
1166640,4
1166660,2
1166780,6
1166800,10
1166820,14
1166840,20
1166860,28
1166880,36
1166900,45
1166920,52
1166940,55
1166960,57
1167020,55
1167040,48
1167060,40
1167080,31
1167100,23
1167120,15
1167140,8
1167160,4
1167180,2
1167220,1
1167300,4
1167320,8
1167340,13
1167360,19
1167380,27
1167400,34
1167420,43
1167440,49
1167460,53
1167480,54
1167540,52
1167560,46
1167580,38
1167600,30
1167620,22
1167640,15
1167660,9
1167680,6
1167700,4
1167720,2
1167820,4
1167840,8
1167860,12
1167880,18
1167900,25
1167920,33
1167940,41
1167960,48
1167980,52
1168000,54
1168060,52
1168080,46
1168100,38
1168120,30
1168140,23
1168160,16
1168180,10
1168200,6
1168220,3
1168240,2
1168340,4
1168360,8
1168380,13
1168400,20
1168420,27
1168440,36
1168460,45
1168480,52
1168500,55
1168520,57
1168580,53
1168600,47
1168620,39
1168640,30
1168660,22
1168680,15
1168700,8
1168720,4
1168740,2
1168800,1
1168860,6
1168880,9
1168900,14
1168920,20
1168940,28
1168960,36
1168980,45
1169000,51
1169020,54
1169040,55
1169100,51
1169120,44
1169140,36
1169160,28
1169180,20
1169200,14
1169220,8
1169240,6
1169260,3
1169280,2
1169360,3
1169380,7
1169400,11
1169420,17
1169440,23
1169460,31
1169480,40
1169500,48
1169520,53
1169540,55
1169560,56
1169600,54
1169620,49
1169640,42
1169660,35
1169680,27
1169700,20
1169720,13
1169740,7
1169760,4
1169780,2
1169900,6
1169920,10
1169940,16
1169960,23
1169980,31
1170000,40
1170020,48
1170040,52
1170060,55
1170120,54
1170140,49
1170160,41
1170180,33
1170200,25
1170220,17
1170240,10
1170260,6
1170280,4
1170300,2
1170400,6
1170420,10
1170440,16
1170460,23
1170480,31
1170500,40
1170520,48
1170540,53
1170560,55
1170620,54
1170640,50
1170660,43
1170680,34
1170700,26
1170720,19
1170740,12
1170760,7
1170780,4
1170800,2
1170900,4
1170920,8
1170940,14
1170960,20
1170980,29
1171000,38
1171020,47
1171040,54
1171060,57
1171080,58
1171140,55
1171160,49
1171180,42
1171200,33
1171220,25
1171240,18
1171260,11
1171280,6
1171300,4
1171320,2
1171420,6
1171440,9
1171460,15
1171480,21
1171500,30
1171520,39
1171540,48
1171560,54
1171580,57
1171600,58
1171640,57
1171660,53
1171680,47
1171700,38
1171720,30
1171740,22
1171760,15
1171780,8
1171800,6
1171820,3
1171840,2
1171920,6
1171940,8
1171960,12
1171980,18
1172000,25
1172020,33
1172040,42
1172060,50
1172080,55
1172100,57
1172160,54
1172180,48
1172200,40
1172220,31
1172240,23
1172260,15
1172280,8
1172300,5
1172320,2
1172380,1
1172440,5
1172460,8
1172480,12
1172500,18
1172520,25
1172540,32
1172560,40
1172580,48
1172600,52
1172620,54
1172640,55
1172680,53
1172700,47
1172720,40
1172740,32
1172760,23
1172780,16
1172800,9
1172820,6
1172840,2
1172940,4
1172960,7
1172980,11
1173000,15
1173020,21
1173040,29
1173060,37
1173080,45
1173100,50
1173120,53
1173140,54
1173180,53
1173200,48
1173220,41
1173240,32
1173260,23
1173280,15
1173300,8
1173320,5
1173340,2
1173400,1
1173460,2
1173480,6
1173500,10
1173520,15
1173540,21
1173560,29
1173580,37
1173600,45
1173620,51
1173640,53
1173660,54
1173700,52
1173720,46
1173740,39
1173760,30
1173780,21
1173800,13
1173820,7
1173840,3
1173860,2
1173880,1
1173980,2
1174000,7
1174020,12
1174040,19
1174060,26
1174080,35
1174100,44
1174120,51
1174140,55
1174160,57
1174220,55
1174240,50
1174260,43
1174280,35
1174300,27
1174320,19
1174340,12
1174360,7
1174380,4
1174400,2
1174500,4
1174520,7
1174540,12
1174560,18
1174580,25
1174600,32
1174620,41
1174640,48
1174660,52
1174680,55
1174740,53
1174760,48
1174780,41
1174800,33
1174820,25
1174840,17
1174860,11
1174880,6
1174900,4
1174920,3
1174940,2
1175020,6
1175040,9
1175060,14
1175080,20
1175100,27
1175120,35
1175140,43
1175160,49
1175180,53
1175200,54
1175240,53
1175260,50
1175280,44
1175300,36
1175320,28
1175340,20
1175360,14
1175380,9
1175400,6
1175420,3
1175440,2
1175520,4
1175540,6
1175560,10
1175580,15
1175600,20
1175620,28
1175640,35
1175660,43
1175680,50
1175700,54
1175720,56
1175780,53
1175800,47
1175820,39
1175840,31
1175860,23
1175880,16
1175900,10
1175920,6
1175940,3
1175960,2
1176060,5
1176080,8
1176100,13
1176120,20
1176140,28
1176160,36
1176180,44
1176200,50
1176220,53
1176240,54
1176300,51
1176320,46
1176340,39
1176360,31
1176380,24
1176400,17
1176420,11
1176440,6
1176460,4
1176480,2
1176600,6
1176620,9
1176640,14
1176660,21
1176680,29
1176700,37
1176720,44
1176740,50
1176760,53
1176780,54
1176820,53
1176840,50
1176860,44
1176880,37
1176900,29
1176920,22
1176940,15
1176960,10
1176980,6
1177000,4
1177020,2
1177100,4
1177120,6
1177140,9
1177160,13
1177180,19
1177200,25
1177220,32
1177240,40
1177260,46
1177280,50
1177300,52
1177360,50
1177380,45
1177400,38
1177420,30
1177440,23
1177460,16
1177480,10
1177500,6
1177520,3
1177540,2
1177580,1
1177640,2
1177660,6
1177680,10
1177700,15
1177720,21
1177740,29
1177760,38
1177780,46
1177800,53
1177820,58
1177840,59
1177880,58
1177900,55
1177920,48
1177940,40
1177960,31
1177980,22
1178000,14
1178020,7
1178040,2
1178060,0
1060460,127
1060960,123
1061440,123
1061940,120
1062440,121
1062940,120
1063440,120
1063940,120
1064400,123
1064900,123
1065380,125
1065880,121
1066360,123
1066860,121
1067340,123
1067820,121
1068340,121
1068840,120
1069320,121
1069820,121
1070300,121
1070800,121
1071300,121
1071800,121
1072300,120
1072800,120
1073300,120
1073800,120
1074280,121
1074780,121
1075900,-1
1076900,-1
1077900,-1
1078900,-1
1079900,-1
1080900,-1
1081900,-1
1082900,-1
1083900,-1
1085920,120
1086420,120
1086900,123
1087380,123
1087860,125
1088360,123
1088860,121
1089340,121
1089840,123
1090320,123
1090800,123
1091300,121
1091780,121
1092300,121
1092780,121
1093280,121
1093780,120
1094280,120
1094780,120
1095280,120
1095780,120
1096280,120
1096780,120
1097300,118
1097820,116
1098340,115
1098820,118
1099320,121
1099840,120
1100980,-1
1101980,-1
1102980,-1
1103980,-1
1104980,-1
1105980,-1
1106980,-1
1107980,-1
1110260,96
1110760,100
1111260,118
1111800,118
1112280,116
1112800,116
1113300,118
1113820,116
1114320,118
1114820,120
1115340,118
1115820,120
1116320,118
1116840,121
1117340,120
1117840,120
1118340,120
1118860,118
1119360,116
1119860,116
1120380,116
1120900,118
1121400,116
1121920,118
1122440,116
1122960,115
1123480,115
1123980,116
1124500,118
1125020,116
1126180,-1
1127180,-1
1128180,-1
1129180,-1
1130180,-1
1131180,-1
1132180,-1
1133180,-1
1134180,-1
1135180,-1
1136180,-1
1138220,116
1138700,118
1139200,120
1139700,120
1140220,120
1140720,120
1141240,118
1141740,118
1142240,118
1142740,118
1143260,116
1143780,115
1144300,115
1144820,115
1145340,115
1145880,115
1146380,114
1146900,115
1147420,115
1147920,118
1148420,116
1148940,118
1149460,116
1149960,116
1150480,116
1150980,118
1151500,118
1152020,116
1152540,114
1153720,-1
1154720,-1
1155720,-1
1156720,-1
1157720,-1
1158720,-1
1159720,-1
1160720,-1
1161720,-1
1163920,112
1164440,114
1164960,116
1165460,116
1165980,118
1166460,116
1167000,118
1167520,115
1168040,115
1168560,114
1169080,115
1169580,116
1170100,116
1170600,118
1171120,116
1171620,116
1172140,116
1172660,116
1173160,118
1173680,116
1174200,116
1174720,115
1175220,115
1175760,116
1176280,115
1176800,114
1177340,112
1177860,114
1179040,-1
1180040,-1
1059680,6
1110440,6
1110760,49
1114000,6
1115000,6
1119040,6
1092300,2
1092780,2
1093280,2
1093780,2
1094280,2
1094780,2
1095280,2
1095780,2
1096280,2
1096780,2
1097300,2
1097820,2
1098340,2
1098820,2
1099320,2
1099840,2
1109200,2
1109740,2
1110260,2
1110760,2
1111260,2
1111800,2
1112280,2
1112800,2
1113300,2
1162880,2
1163920,2
1164960,2
1165980,2
1166460,2
1167000,2
1167520,2
1168040,2
1168560,2
1169080,2
1169580,2
1170100,2
1170600,2
1171120,2
1171620,2
1172140,2
1172660,2
1173160,2
1173680,2
1174200,2
1174720,2
1175220,2
1175760,2
1176280,2
1176800,2
1177340,2
1177860,2
1084740,9
1108760,8
1137000,11
1162680,9
1180980,2
